sample_id,source_attachment,source_file,source_sheet,source_row,sample_number_raw,material_raw,temperature,frequency,core_loss,waveform_label_raw,waveform_group_id,waveform_duplicate_count,exact_row_duplicate_count,cross_attachment_count,quality_flags
training-c16aee712bc0-S02-R002661,training,data/附件一（训练集）.xlsx,材料2,2661,,材料2,70.0,499990.0,8290.469988,梯形波,wg-0081aa3c220bb5f5,1,1,1,
training-c16aee712bc0-S02-R002662,training,data/附件一（训练集）.xlsx,材料2,2662,,材料2,70.0,499980.0,13750.94473,梯形波,wg-6613e4f2a5f98b65,1,1,1,
training-c16aee712bc0-S02-R002663,training,data/附件一（训练集）.xlsx,材料2,2663,,材料2,70.0,499980.0,21813.37851,梯形波,wg-8678f2ca78d7fe4b,1,1,1,
training-c16aee712bc0-S02-R002664,training,data/附件一（训练集）.xlsx,材料2,2664,,材料2,70.0,499990.0,35925.90612,梯形波,wg-79ac37a96d2b7fc1,1,1,1,
training-c16aee712bc0-S02-R002665,training,data/附件一（训练集）.xlsx,材料2,2665,,材料2,70.0,499980.0,58505.73365,梯形波,wg-79ac5327585ef01e,1,1,1,
training-c16aee712bc0-S02-R002666,training,data/附件一（训练集）.xlsx,材料2,2666,,材料2,70.0,499980.0,94957.31733,梯形波,wg-6dd8531b41018337,1,1,1,
training-c16aee712bc0-S02-R002667,training,data/附件一（训练集）.xlsx,材料2,2667,,材料2,70.0,499980.0,156921.022,梯形波,wg-3a32e2b36484fc54,1,1,1,
training-c16aee712bc0-S02-R002668,training,data/附件一（训练集）.xlsx,材料2,2668,,材料2,70.0,499980.0,260767.4279,梯形波,wg-c8e0c466e81e7ef7,1,1,1,
training-c16aee712bc0-S02-R002669,training,data/附件一（训练集）.xlsx,材料2,2669,,材料2,70.0,499980.0,433593.8512,梯形波,wg-37ebc5c233c30eac,1,1,1,
training-c16aee712bc0-S02-R002670,training,data/附件一（训练集）.xlsx,材料2,2670,,材料2,70.0,499980.0,732056.5977,梯形波,wg-62ba972a4294331a,1,1,1,
training-c16aee712bc0-S02-R002671,training,data/附件一（训练集）.xlsx,材料2,2671,,材料2,70.0,499980.0,1243896.571,梯形波,wg-3023aae18ebcab45,1,1,1,
training-c16aee712bc0-S02-R002672,training,data/附件一（训练集）.xlsx,材料2,2672,,材料2,70.0,50020.0,10942.91234,梯形波,wg-c77fd6c0aa250237,1,1,1,
training-c16aee712bc0-S02-R002673,training,data/附件一（训练集）.xlsx,材料2,2673,,材料2,70.0,50020.0,19673.71419,梯形波,wg-8e3a1903e91b1401,1,1,1,
training-c16aee712bc0-S02-R002674,training,data/附件一（训练集）.xlsx,材料2,2674,,材料2,70.0,50010.0,38074.17961,梯形波,wg-15fb49c8f11d9364,1,1,1,
training-c16aee712bc0-S02-R002675,training,data/附件一（训练集）.xlsx,材料2,2675,,材料2,70.0,50020.0,134169.8743,梯形波,wg-c7847c44233c5dda,1,1,1,
training-c16aee712bc0-S02-R002676,training,data/附件一（训练集）.xlsx,材料2,2676,,材料2,70.0,50020.0,246871.7165,梯形波,wg-969748f632494c19,1,1,1,
training-c16aee712bc0-S02-R002677,training,data/附件一（训练集）.xlsx,材料2,2677,,材料2,70.0,63150.0,8867.367438,梯形波,wg-63b93b295f12733c,1,1,1,
training-c16aee712bc0-S02-R002678,training,data/附件一（训练集）.xlsx,材料2,2678,,材料2,70.0,63150.0,15476.39528,梯形波,wg-2cfdb29d575cc11d,1,1,1,
training-c16aee712bc0-S02-R002679,training,data/附件一（训练集）.xlsx,材料2,2679,,材料2,70.0,63150.0,29270.56854,梯形波,wg-dd5320cb1ee30bd4,1,1,1,
training-c16aee712bc0-S02-R002680,training,data/附件一（训练集）.xlsx,材料2,2680,,材料2,70.0,63150.0,53741.70276,梯形波,wg-dc04ad9cd176d79a,1,1,1,
training-c16aee712bc0-S02-R002681,training,data/附件一（训练集）.xlsx,材料2,2681,,材料2,70.0,63150.0,98502.38176,梯形波,wg-821b4bb89cc10a8b,1,1,1,
training-c16aee712bc0-S02-R002682,training,data/附件一（训练集）.xlsx,材料2,2682,,材料2,70.0,63150.0,185753.0736,梯形波,wg-ca94b62b0738c768,1,1,1,
training-c16aee712bc0-S02-R002683,training,data/附件一（训练集）.xlsx,材料2,2683,,材料2,70.0,63150.0,614933.6872,梯形波,wg-c723ccdfecab30c1,1,1,1,
training-c16aee712bc0-S02-R002684,training,data/附件一（训练集）.xlsx,材料2,2684,,材料2,70.0,79500.0,11210.90885,梯形波,wg-75167db50b729bb0,1,1,1,
training-c16aee712bc0-S02-R002685,training,data/附件一（训练集）.xlsx,材料2,2685,,材料2,70.0,79500.0,21068.30121,梯形波,wg-d0d26c6f59349310,1,1,1,
training-c16aee712bc0-S02-R002686,training,data/附件一（训练集）.xlsx,材料2,2686,,材料2,70.0,79500.0,71018.18629,梯形波,wg-6858531a4519d45d,1,1,1,
training-c16aee712bc0-S02-R002687,training,data/附件一（训练集）.xlsx,材料2,2687,,材料2,70.0,79500.0,253290.0279,梯形波,wg-5774105082e17bb5,1,1,1,
training-c16aee712bc0-S02-R002688,training,data/附件一（训练集）.xlsx,材料2,2688,,材料2,70.0,79500.0,469653.5167,梯形波,wg-43090aefc606750b,1,1,1,
training-c16aee712bc0-S02-R002689,training,data/附件一（训练集）.xlsx,材料2,2689,,材料2,70.0,79500.0,838717.3212,梯形波,wg-dc395580b1c23e2a,1,1,1,
training-c16aee712bc0-S02-R002690,training,data/附件一（训练集）.xlsx,材料2,2690,,材料2,70.0,99950.0,4971.317606,梯形波,wg-67c9d4caba77f7a9,1,1,1,
training-c16aee712bc0-S02-R002691,training,data/附件一（训练集）.xlsx,材料2,2691,,材料2,70.0,99950.0,8514.666439,梯形波,wg-e3c08915d438139e,1,1,1,
training-c16aee712bc0-S02-R002692,training,data/附件一（训练集）.xlsx,材料2,2692,,材料2,70.0,99950.0,28619.24523,梯形波,wg-46ed4b4bd7285f18,1,1,1,
training-c16aee712bc0-S02-R002693,training,data/附件一（训练集）.xlsx,材料2,2693,,材料2,70.0,99950.0,52647.66743,梯形波,wg-4cad64dc31b0c02c,1,1,1,
training-c16aee712bc0-S02-R002694,training,data/附件一（训练集）.xlsx,材料2,2694,,材料2,70.0,99950.0,188658.2934,梯形波,wg-21ca014eb6ab8f32,1,1,1,
training-c16aee712bc0-S02-R002695,training,data/附件一（训练集）.xlsx,材料2,2695,,材料2,70.0,99950.0,355379.2313,梯形波,wg-cdb3636136c2f7c9,1,1,1,
training-c16aee712bc0-S02-R002696,training,data/附件一（训练集）.xlsx,材料2,2696,,材料2,70.0,125920.0,4022.915026,梯形波,wg-dfa26a5aa3a5512f,1,1,1,
training-c16aee712bc0-S02-R002697,training,data/附件一（训练集）.xlsx,材料2,2697,,材料2,70.0,125920.0,6733.127739,梯形波,wg-8a9d78811a8e37b8,1,1,1,
training-c16aee712bc0-S02-R002698,training,data/附件一（训练集）.xlsx,材料2,2698,,材料2,70.0,125920.0,12497.48781,梯形波,wg-418a2fd156384240,1,1,1,
training-c16aee712bc0-S02-R002699,training,data/附件一（训练集）.xlsx,材料2,2699,,材料2,70.0,125920.0,22264.10178,梯形波,wg-6e161f9add756fb5,1,1,1,
training-c16aee712bc0-S02-R002700,training,data/附件一（训练集）.xlsx,材料2,2700,,材料2,70.0,125920.0,78233.05935,梯形波,wg-f58424c36fce201b,1,1,1,
training-c16aee712bc0-S02-R002701,training,data/附件一（训练集）.xlsx,材料2,2701,,材料2,70.0,125920.0,144298.4901,梯形波,wg-d0e421bf5b5545e9,1,1,1,
training-c16aee712bc0-S02-R002702,training,data/附件一（训练集）.xlsx,材料2,2702,,材料2,70.0,125910.0,500840.9623,梯形波,wg-418ba3ab7faf0c3b,1,1,1,
training-c16aee712bc0-S02-R002703,training,data/附件一（训练集）.xlsx,材料2,2703,,材料2,70.0,125920.0,919068.2,梯形波,wg-7f9eac96541fd011,1,1,1,
training-c16aee712bc0-S02-R002704,training,data/附件一（训练集）.xlsx,材料2,2704,,材料2,70.0,125920.0,1661052.138,梯形波,wg-60d106255dc5bbb1,1,1,1,
training-c16aee712bc0-S02-R002705,training,data/附件一（训练集）.xlsx,材料2,2705,,材料2,70.0,158730.0,5763.260049,梯形波,wg-c86646826ac25ca6,1,1,1,
training-c16aee712bc0-S02-R002706,training,data/附件一（训练集）.xlsx,材料2,2706,,材料2,70.0,158730.0,63585.46761,梯形波,wg-fe77e48ee6bc0b65,1,1,1,
training-c16aee712bc0-S02-R002707,training,data/附件一（训练集）.xlsx,材料2,2707,,材料2,70.0,158730.0,117021.5643,梯形波,wg-2619f4ed6f315752,1,1,1,
training-c16aee712bc0-S02-R002708,training,data/附件一（训练集）.xlsx,材料2,2708,,材料2,70.0,158730.0,217504.2347,梯形波,wg-7ea8e2ae16a92205,1,1,1,
training-c16aee712bc0-S02-R002709,training,data/附件一（训练集）.xlsx,材料2,2709,,材料2,70.0,158730.0,398295.499,梯形波,wg-5b5ae71fbebe50df,1,1,1,
training-c16aee712bc0-S02-R002710,training,data/附件一（训练集）.xlsx,材料2,2710,,材料2,70.0,158730.0,730198.2725,梯形波,wg-495c618b2ff1f901,1,1,1,
training-c16aee712bc0-S02-R002711,training,data/附件一（训练集）.xlsx,材料2,2711,,材料2,70.0,158730.0,1333714.187,梯形波,wg-573077d5466d4a1d,1,1,1,
training-c16aee712bc0-S02-R002712,training,data/附件一（训练集）.xlsx,材料2,2712,,材料2,70.0,158730.0,2355072.382,梯形波,wg-0a92284e1a47b413,1,1,1,
training-c16aee712bc0-S02-R002713,training,data/附件一（训练集）.xlsx,材料2,2713,,材料2,70.0,199180.0,3293.926367,梯形波,wg-f6631b4de9e27580,1,1,1,
training-c16aee712bc0-S02-R002714,training,data/附件一（训练集）.xlsx,材料2,2714,,材料2,70.0,199190.0,5424.127242,梯形波,wg-25097d7725fb4972,1,1,1,
training-c16aee712bc0-S02-R002715,training,data/附件一（训练集）.xlsx,材料2,2715,,材料2,70.0,199180.0,16830.69534,梯形波,wg-4f4ddc1f010ca280,1,1,1,
training-c16aee712bc0-S02-R002716,training,data/附件一（训练集）.xlsx,材料2,2716,,材料2,70.0,199180.0,29607.85837,梯形波,wg-74aad8a25eba3573,1,1,1,
training-c16aee712bc0-S02-R002717,training,data/附件一（训练集）.xlsx,材料2,2717,,材料2,70.0,199180.0,54419.8819,梯形波,wg-65c673b23cfc1d5c,1,1,1,
training-c16aee712bc0-S02-R002718,training,data/附件一（训练集）.xlsx,材料2,2718,,材料2,70.0,199190.0,98879.73172,梯形波,wg-a1205cf3c6fae3a1,1,1,1,
training-c16aee712bc0-S02-R002719,training,data/附件一（训练集）.xlsx,材料2,2719,,材料2,70.0,199180.0,181350.3652,梯形波,wg-6df6e4ce04f6c1fb,1,1,1,
training-c16aee712bc0-S02-R002720,training,data/附件一（训练集）.xlsx,材料2,2720,,材料2,70.0,199180.0,326736.4082,梯形波,wg-5a17f78d3a3ccc5c,1,1,1,
training-c16aee712bc0-S02-R002721,training,data/附件一（训练集）.xlsx,材料2,2721,,材料2,70.0,199180.0,595508.0745,梯形波,wg-6de36f523808a227,1,1,1,
training-c16aee712bc0-S02-R002722,training,data/附件一（训练集）.xlsx,材料2,2722,,材料2,70.0,199180.0,1900199.696,梯形波,wg-fba0475fa555a330,1,1,1,
training-c16aee712bc0-S02-R002723,training,data/附件一（训练集）.xlsx,材料2,2723,,材料2,70.0,251240.0,3472.289864,梯形波,wg-e487ed8a22163926,1,1,1,
training-c16aee712bc0-S02-R002724,training,data/附件一（训练集）.xlsx,材料2,2724,,材料2,70.0,251240.0,9784.004067,梯形波,wg-e1cab12ad18590e5,1,1,1,
training-c16aee712bc0-S02-R002725,training,data/附件一（训练集）.xlsx,材料2,2725,,材料2,70.0,251240.0,28477.08234,梯形波,wg-d66980ef1dfe174a,1,1,1,
training-c16aee712bc0-S02-R002726,training,data/附件一（训练集）.xlsx,材料2,2726,,材料2,70.0,251240.0,51073.74146,梯形波,wg-47c7b59ea259b658,1,1,1,
training-c16aee712bc0-S02-R002727,training,data/附件一（训练集）.xlsx,材料2,2727,,材料2,70.0,251240.0,89402.75843,梯形波,wg-827378905e77811f,1,1,1,
training-c16aee712bc0-S02-R002728,training,data/附件一（训练集）.xlsx,材料2,2728,,材料2,70.0,251240.0,161142.9424,梯形波,wg-928fd3909cf7ac9a,1,1,1,
training-c16aee712bc0-S02-R002729,training,data/附件一（训练集）.xlsx,材料2,2729,,材料2,70.0,251240.0,286675.7256,梯形波,wg-53c0ae6b45ffbd6c,1,1,1,
training-c16aee712bc0-S02-R002730,training,data/附件一（训练集）.xlsx,材料2,2730,,材料2,70.0,251240.0,513214.5803,梯形波,wg-41fe7b593f859219,1,1,1,
training-c16aee712bc0-S02-R002731,training,data/附件一（训练集）.xlsx,材料2,2731,,材料2,70.0,316450.0,10404.59475,梯形波,wg-d31ea79a12dd7cfd,1,1,1,
training-c16aee712bc0-S02-R002732,training,data/附件一（训练集）.xlsx,材料2,2732,,材料2,70.0,316450.0,17480.49056,梯形波,wg-82be59c6ed0a8fc6,1,1,1,
training-c16aee712bc0-S02-R002733,training,data/附件一（训练集）.xlsx,材料2,2733,,材料2,70.0,316450.0,50240.47548,梯形波,wg-6b454c3503514f96,1,1,1,
training-c16aee712bc0-S02-R002734,training,data/附件一（训练集）.xlsx,材料2,2734,,材料2,70.0,316450.0,149401.3596,梯形波,wg-bc5f820547f0ad0a,1,1,1,
training-c16aee712bc0-S02-R002735,training,data/附件一（训练集）.xlsx,材料2,2735,,材料2,70.0,316450.0,260163.2693,梯形波,wg-fe758584d76408b2,1,1,1,
training-c16aee712bc0-S02-R002736,training,data/附件一（训练集）.xlsx,材料2,2736,,材料2,70.0,316450.0,460835.6815,梯形波,wg-04631ce20e3de602,1,1,1,
training-c16aee712bc0-S02-R002737,training,data/附件一（训练集）.xlsx,材料2,2737,,材料2,70.0,396820.0,11558.35174,梯形波,wg-43583e3be7cb62f1,1,1,1,
training-c16aee712bc0-S02-R002738,training,data/附件一（训练集）.xlsx,材料2,2738,,材料2,70.0,396820.0,30844.01964,梯形波,wg-3689963e2acb7b84,1,1,1,
training-c16aee712bc0-S02-R002739,training,data/附件一（训练集）.xlsx,材料2,2739,,材料2,70.0,396810.0,51861.44021,梯形波,wg-c687dd53cbef9cef,1,1,1,
training-c16aee712bc0-S02-R002740,training,data/附件一（训练集）.xlsx,材料2,2740,,材料2,70.0,396810.0,87170.90587,梯形波,wg-1c073f4d4458b2e7,1,1,1,
training-c16aee712bc0-S02-R002741,training,data/附件一（训练集）.xlsx,材料2,2741,,材料2,70.0,396810.0,756222.8458,梯形波,wg-ba023abe032ab1c3,1,1,1,
training-c16aee712bc0-S02-R002742,training,data/附件一（训练集）.xlsx,材料2,2742,,材料2,70.0,396820.0,1294636.484,梯形波,wg-a2aa566f3e8a9e30,1,1,1,
training-c16aee712bc0-S02-R002743,training,data/附件一（训练集）.xlsx,材料2,2743,,材料2,70.0,499980.0,12625.72165,梯形波,wg-efa26254624b99fb,1,1,1,
training-c16aee712bc0-S02-R002744,training,data/附件一（训练集）.xlsx,材料2,2744,,材料2,70.0,499980.0,20518.96509,梯形波,wg-b93c3936fb337416,1,1,1,
training-c16aee712bc0-S02-R002745,training,data/附件一（训练集）.xlsx,材料2,2745,,材料2,70.0,499980.0,32870.62435,梯形波,wg-1b2faca344a3fc47,1,1,1,
training-c16aee712bc0-S02-R002746,training,data/附件一（训练集）.xlsx,材料2,2746,,材料2,70.0,499980.0,89567.68946,梯形波,wg-e0d2b67bdd2a3616,1,1,1,
training-c16aee712bc0-S02-R002747,training,data/附件一（训练集）.xlsx,材料2,2747,,材料2,70.0,499980.0,149132.6471,梯形波,wg-da7d1692febeb6db,1,1,1,
training-c16aee712bc0-S02-R002748,training,data/附件一（训练集）.xlsx,材料2,2748,,材料2,70.0,499980.0,415891.2192,梯形波,wg-0bfaba20d4013de2,1,1,1,
training-c16aee712bc0-S02-R002749,training,data/附件一（训练集）.xlsx,材料2,2749,,材料2,70.0,499980.0,714511.7273,梯形波,wg-897892b598e89682,1,1,1,
training-c16aee712bc0-S02-R002750,training,data/附件一（训练集）.xlsx,材料2,2750,,材料2,70.0,499980.0,1207242.874,梯形波,wg-cfeae65c53e7b1e4,1,1,1,
training-c16aee712bc0-S02-R002751,training,data/附件一（训练集）.xlsx,材料2,2751,,材料2,70.0,49990.0,12001.10689,梯形波,wg-d21e31ef136f8715,1,1,1,
training-c16aee712bc0-S02-R002752,training,data/附件一（训练集）.xlsx,材料2,2752,,材料2,70.0,50000.0,22236.19071,梯形波,wg-e2c6715b5577424e,1,1,1,
training-c16aee712bc0-S02-R002753,training,data/附件一（训练集）.xlsx,材料2,2753,,材料2,70.0,49990.0,146928.7295,梯形波,wg-8fa2dd14a4a732c9,1,1,1,
training-c16aee712bc0-S02-R002754,training,data/附件一（训练集）.xlsx,材料2,2754,,材料2,70.0,49990.0,489171.0136,梯形波,wg-5349dea6402d1fc8,1,1,1,
training-c16aee712bc0-S02-R002755,training,data/附件一（训练集）.xlsx,材料2,2755,,材料2,70.0,63060.0,9616.416118,梯形波,wg-618cbcbe64595c76,1,1,1,
training-c16aee712bc0-S02-R002756,training,data/附件一（训练集）.xlsx,材料2,2756,,材料2,70.0,63060.0,17308.41095,梯形波,wg-87db1b23ebff9406,1,1,1,
training-c16aee712bc0-S02-R002757,training,data/附件一（训练集）.xlsx,材料2,2757,,材料2,70.0,63060.0,108102.8705,梯形波,wg-a8aa1c4eceb38ff0,1,1,1,
training-c16aee712bc0-S02-R002758,training,data/附件一（训练集）.xlsx,材料2,2758,,材料2,90.0,396820.0,7131.130834,三角波,wg-f483305193f99ec3,1,1,1,
training-c16aee712bc0-S02-R002759,training,data/附件一（训练集）.xlsx,材料2,2759,,材料2,90.0,396820.0,11887.45084,三角波,wg-daa4e50727f3ef21,1,1,1,
training-c16aee712bc0-S02-R002760,training,data/附件一（训练集）.xlsx,材料2,2760,,材料2,90.0,396820.0,18492.06147,三角波,wg-6ead98f0292756aa,1,1,1,
training-c16aee712bc0-S02-R002761,training,data/附件一（训练集）.xlsx,材料2,2761,,材料2,90.0,396820.0,49009.04311,三角波,wg-33c4f598e939af10,1,1,1,
training-c16aee712bc0-S02-R002762,training,data/附件一（训练集）.xlsx,材料2,2762,,材料2,90.0,396820.0,131591.3343,三角波,wg-e15e3874626f7963,1,1,1,
training-c16aee712bc0-S02-R002763,training,data/附件一（训练集）.xlsx,材料2,2763,,材料2,90.0,396820.0,222477.4103,三角波,wg-9bbb737d3d5f1026,1,1,1,
training-c16aee712bc0-S02-R002764,training,data/附件一（训练集）.xlsx,材料2,2764,,材料2,90.0,396820.0,376728.1049,三角波,wg-fa21aad8abd985cc,1,1,1,
training-c16aee712bc0-S02-R002765,training,data/附件一（训练集）.xlsx,材料2,2765,,材料2,90.0,396820.0,646247.0695,三角波,wg-f4d0bb9658331f90,1,1,1,
training-c16aee712bc0-S02-R002766,training,data/附件一（训练集）.xlsx,材料2,2766,,材料2,90.0,396820.0,1114401.447,三角波,wg-31b24c3f98d6d137,1,1,1,
training-c16aee712bc0-S02-R002767,training,data/附件一（训练集）.xlsx,材料2,2767,,材料2,90.0,396820.0,1896712.826,三角波,wg-3141f02aff416925,1,1,1,
training-c16aee712bc0-S02-R002768,training,data/附件一（训练集）.xlsx,材料2,2768,,材料2,90.0,499970.0,1045936.136,三角波,wg-594acb614d2bc797,1,1,1,
training-c16aee712bc0-S02-R002769,training,data/附件一（训练集）.xlsx,材料2,2769,,材料2,90.0,499970.0,1762685.605,三角波,wg-3b587acf28e0e37f,1,1,1,
training-c16aee712bc0-S02-R002770,training,data/附件一（训练集）.xlsx,材料2,2770,,材料2,90.0,396820.0,222121.4804,三角波,wg-cdf806101025f0ad,1,1,1,
training-c16aee712bc0-S02-R002771,training,data/附件一（训练集）.xlsx,材料2,2771,,材料2,90.0,396820.0,375680.2853,三角波,wg-d450cff4f12dd662,1,1,1,
training-c16aee712bc0-S02-R002772,training,data/附件一（训练集）.xlsx,材料2,2772,,材料2,90.0,396820.0,645994.8496,三角波,wg-46e78a36b5945ac2,1,1,1,
training-c16aee712bc0-S02-R002773,training,data/附件一（训练集）.xlsx,材料2,2773,,材料2,90.0,396820.0,1112589.213,三角波,wg-b238fe50c02a5300,1,1,1,
training-c16aee712bc0-S02-R002774,training,data/附件一（训练集）.xlsx,材料2,2774,,材料2,90.0,499970.0,1766607.347,三角波,wg-0cfded7ee1baeae1,1,1,1,
training-c16aee712bc0-S02-R002775,training,data/附件一（训练集）.xlsx,材料2,2775,,材料2,90.0,50070.0,16530.75225,梯形波,wg-06b1729a36ce1464,1,1,1,
training-c16aee712bc0-S02-R002776,training,data/附件一（训练集）.xlsx,材料2,2776,,材料2,90.0,50070.0,33487.9493,梯形波,wg-5b9f9cdbabb78c5c,1,1,1,
training-c16aee712bc0-S02-R002777,training,data/附件一（训练集）.xlsx,材料2,2777,,材料2,90.0,50070.0,132211.5022,梯形波,wg-32e6fc10a8e59dce,1,1,1,
training-c16aee712bc0-S02-R002778,training,data/附件一（训练集）.xlsx,材料2,2778,,材料2,90.0,50070.0,244095.8374,梯形波,wg-5232df46e5d495da,1,1,1,
training-c16aee712bc0-S02-R002779,training,data/附件一（训练集）.xlsx,材料2,2779,,材料2,90.0,50060.0,436938.1613,梯形波,wg-1747453cee6728d1,1,1,1,
training-c16aee712bc0-S02-R002780,training,data/附件一（训练集）.xlsx,材料2,2780,,材料2,90.0,63240.0,94391.14318,梯形波,wg-03c76c650bfffcfe,1,1,1,
training-c16aee712bc0-S02-R002781,training,data/附件一（训练集）.xlsx,材料2,2781,,材料2,90.0,79420.0,1600.933126,梯形波,wg-f887e9c027a56612,1,1,1,
training-c16aee712bc0-S02-R002782,training,data/附件一（训练集）.xlsx,材料2,2782,,材料2,90.0,79410.0,4973.825181,梯形波,wg-d17b903a494e693c,1,1,1,
training-c16aee712bc0-S02-R002783,training,data/附件一（训练集）.xlsx,材料2,2783,,材料2,90.0,79410.0,9337.013202,梯形波,wg-c617bae3c42f1d1b,1,1,1,
training-c16aee712bc0-S02-R002784,training,data/附件一（训练集）.xlsx,材料2,2784,,材料2,90.0,79410.0,17943.03027,梯形波,wg-02c178b5a5134cb6,1,1,1,
training-c16aee712bc0-S02-R002785,training,data/附件一（训练集）.xlsx,材料2,2785,,材料2,90.0,79410.0,257415.386,梯形波,wg-81ad4ecc222c9370,1,1,1,
training-c16aee712bc0-S02-R002786,training,data/附件一（训练集）.xlsx,材料2,2786,,材料2,90.0,79410.0,474568.0483,梯形波,wg-55b43903178b5a1f,1,1,1,
training-c16aee712bc0-S02-R002787,training,data/附件一（训练集）.xlsx,材料2,2787,,材料2,90.0,79410.0,822335.7047,梯形波,wg-734e79bc14931a05,1,1,1,
training-c16aee712bc0-S02-R002788,training,data/附件一（训练集）.xlsx,材料2,2788,,材料2,90.0,99980.0,1413.274391,梯形波,wg-ee3312f95b9cee82,1,1,1,
training-c16aee712bc0-S02-R002789,training,data/附件一（训练集）.xlsx,材料2,2789,,材料2,90.0,99980.0,2473.116629,梯形波,wg-f03fbc1b7bfc387a,1,1,1,
training-c16aee712bc0-S02-R002790,training,data/附件一（训练集）.xlsx,材料2,2790,,材料2,90.0,99970.0,7633.797489,梯形波,wg-d0656c14a7955cd2,1,1,1,
training-c16aee712bc0-S02-R002791,training,data/附件一（训练集）.xlsx,材料2,2791,,材料2,90.0,99980.0,51077.28018,梯形波,wg-965ccab633e1f399,1,1,1,
training-c16aee712bc0-S02-R002792,training,data/附件一（训练集）.xlsx,材料2,2792,,材料2,90.0,99970.0,98566.29727,梯形波,wg-330f625001c81c3b,1,1,1,
training-c16aee712bc0-S02-R002793,training,data/附件一（训练集）.xlsx,材料2,2793,,材料2,90.0,99980.0,653824.691,梯形波,wg-8391c986283f6697,1,1,1,
training-c16aee712bc0-S02-R002794,training,data/附件一（训练集）.xlsx,材料2,2794,,材料2,90.0,99980.0,1165648.246,梯形波,wg-7f6395db47af1396,1,1,1,
training-c16aee712bc0-S02-R002795,training,data/附件一（训练集）.xlsx,材料2,2795,,材料2,90.0,125930.0,4157.903473,梯形波,wg-91135ac8fd1c05eb,1,1,1,
training-c16aee712bc0-S02-R002796,training,data/附件一（训练集）.xlsx,材料2,2796,,材料2,90.0,125930.0,7290.833102,梯形波,wg-08e193e93991e53a,1,1,1,
training-c16aee712bc0-S02-R002797,training,data/附件一（训练集）.xlsx,材料2,2797,,材料2,90.0,125930.0,12923.01361,梯形波,wg-e1a4d164f39553b7,1,1,1,
training-c16aee712bc0-S02-R002798,training,data/附件一（训练集）.xlsx,材料2,2798,,材料2,90.0,125930.0,23420.67425,梯形波,wg-83b65a4003457de5,1,1,1,
training-c16aee712bc0-S02-R002799,training,data/附件一（训练集）.xlsx,材料2,2799,,材料2,90.0,125920.0,79378.25032,梯形波,wg-e8293995b29eca02,1,1,1,
training-c16aee712bc0-S02-R002800,training,data/附件一（训练集）.xlsx,材料2,2800,,材料2,90.0,125920.0,519233.5692,梯形波,wg-635a59f4ff67360d,1,1,1,
training-c16aee712bc0-S02-R002801,training,data/附件一（训练集）.xlsx,材料2,2801,,材料2,90.0,125930.0,950192.809,梯形波,wg-d8376e2005cce6f8,1,1,1,
training-c16aee712bc0-S02-R002802,training,data/附件一（训练集）.xlsx,材料2,2802,,材料2,90.0,158750.0,1587.183568,梯形波,wg-5a343fe6be5e3951,1,1,1,
training-c16aee712bc0-S02-R002803,training,data/附件一（训练集）.xlsx,材料2,2803,,材料2,90.0,158740.0,2610.50026,梯形波,wg-26004d5154f0bca2,1,1,1,
training-c16aee712bc0-S02-R002804,training,data/附件一（训练集）.xlsx,材料2,2804,,材料2,90.0,158750.0,4379.589792,梯形波,wg-f7cff3ac6f72e678,1,1,1,
training-c16aee712bc0-S02-R002805,training,data/附件一（训练集）.xlsx,材料2,2805,,材料2,90.0,158750.0,7439.247301,梯形波,wg-7edac60959137550,1,1,1,
training-c16aee712bc0-S02-R002806,training,data/附件一（训练集）.xlsx,材料2,2806,,材料2,90.0,158750.0,69601.43753,梯形波,wg-f823f29b6b2359e9,1,1,1,
training-c16aee712bc0-S02-R002807,training,data/附件一（训练集）.xlsx,材料2,2807,,材料2,90.0,158740.0,128246.4521,梯形波,wg-107f7ed22e540d43,1,1,1,
training-c16aee712bc0-S02-R002808,training,data/附件一（训练集）.xlsx,材料2,2808,,材料2,90.0,158750.0,236742.1246,梯形波,wg-1d0d6451167b7f43,1,1,1,
training-c16aee712bc0-S02-R002809,training,data/附件一（训练集）.xlsx,材料2,2809,,材料2,90.0,158740.0,426687.1528,梯形波,wg-2ac70b6b18cc57ff,1,1,1,
training-c16aee712bc0-S02-R002810,training,data/附件一（训练集）.xlsx,材料2,2810,,材料2,90.0,199190.0,1724.161909,梯形波,wg-eb85ff9452c826b0,1,1,1,
training-c16aee712bc0-S02-R002811,training,data/附件一（训练集）.xlsx,材料2,2811,,材料2,90.0,199190.0,4680.176997,梯形波,wg-62285cbb5bff1baf,1,1,1,
training-c16aee712bc0-S02-R002812,training,data/附件一（训练集）.xlsx,材料2,2812,,材料2,90.0,199190.0,7758.630753,梯形波,wg-b43f5f8c8f75a7ac,1,1,1,
training-c16aee712bc0-S02-R002813,training,data/附件一（训练集）.xlsx,材料2,2813,,材料2,90.0,199190.0,22321.40087,梯形波,wg-7414bf7bbd926636,1,1,1,
training-c16aee712bc0-S02-R002814,training,data/附件一（训练集）.xlsx,材料2,2814,,材料2,90.0,199190.0,37088.42334,梯形波,wg-c70519390f54e9e9,1,1,1,
training-c16aee712bc0-S02-R002815,training,data/附件一（训练集）.xlsx,材料2,2815,,材料2,90.0,199190.0,63780.72971,梯形波,wg-bfc34b33a8e5cb53,1,1,1,
